repository,continuous_integration,documentation,unit_test,community,history,license,management
HSLdevcom/digitransit-ui,1,0.020091474597459368,0.2340335808058949,9,235.85483870967738,1,0.016129032258064516
jeffjewiss/broccoli-postcss,1,0.002253446447507953,0.0,4,8.475409836065573,1,0.016393442622950817
vivaxy/course,0,0.10418606975571416,0.039198867038179895,1,16.70967741935484,1,0.016129032258064516
grommet/grommet,0,0.01698917476770217,0.1659149691127119,7,83.74193548387096,1,0.016129032258064516
laat/fnr.js,1,0.0166073546856465,0.0506108202443281,3,4.725806451612904,0,0.016129032258064516
PrismarineJS/minecraft-data,0,3.44207419390925e-05,0.9594095940959408,5,13.5,0,0.016129032258064516
batazor/flux-chat,0,0.014016409454971674,0.005037783375314861,2,6.145161290322582,0,0.016129032258064516
electron/electronjs.org,0,0.002582551757279364,0.3031973539140022,7,138.25806451612902,1,0.016129032258064516
ppoffice/hexo-theme-icarus,1,0.03004197039982328,0.0,8,6.403225806451613,1,0.016129032258064516
soajs/soajs.controller,1,0.0663863021928507,0.2897727272727273,1,6.580645161290323,1,0.016129032258064516
iVis-at-Bilkent/sbgnviz.js,0,0.14751310755278446,0.0,7,14.507692307692306,1,0.015384615384615384
wikimedia/mobileapps,0,0.043368085087726986,0.4252656839218375,6,35.904761904761905,1,0.015873015873015872
shipshapecode/ember-shepherd,1,0.12618502778685844,0.0,3,14.193548387096774,1,0.016129032258064516
ucscXena/ucsc-xena-client,0,0.08862314026293007,0.061145388387913314,3,42.233766233766225,1,0.012987012987012988
DavidAnson/markdownlint,0,0.07660269497754185,0.0,1,8.952380952380953,1,0.015873015873015872
TeamFleet/WhoCallsTheFleet,0,0.17328751023319527,0.0,1,21.693548387096772,1,0.016129032258064516
ember-cli/ember-fetch,1,0.1002087682672234,0.3630880579010857,7,10.403225806451612,1,0.016129032258064516
simonkberg/simon-kjellberg,0,0.0910949990704592,0.006345651362448675,2,20.557377049180328,0,0.016393442622950817
avwo/whistle,1,0.008961640211640212,0.0,1,148.51612903225808,1,0.016129032258064516
CoderDojo/cp-zen-platform,0,0.019455498705072325,0.13214493315248982,13,59.774193548387096,1,0.016129032258064516
karen-irc/option-t,0,0.2068306248370557,0.0,2,23.838709677419356,1,0.016129032258064516
AdguardTeam/AdguardBrowserExtension,1,0.08385816487933713,0.04825706030384938,6,70.19354838709678,1,0.016129032258064516
aurelia/cli,0,0.08288985647476213,0.5097568009228107,8,25.758064516129032,1,0.016129032258064516
yiminghe/async-validator,1,0.059984419631264614,0.6255876427132303,9,3.5,1,0.016129032258064516
cronvel/rest-query,0,0.11732410335978992,0.610448343079922,1,15.306451612903226,1,0.016129032258064516
soajs/soajs,1,0.07522697795071336,0.16501220504475184,2,18.451612903225808,1,0.016129032258064516
soajs/soajs.urac,1,0.04628025264099268,0.480554735910298,4,13.306451612903226,1,0.016129032258064516
soajs/soajs.dashboard,1,0.044126356454948834,0.4737066583949672,6,106.27419354838709,1,0.016129032258064516
soajs/soajs.oauth,1,0.06258131667967734,0.336014940382129,2,6.338709677419355,1,0.016129032258064516
cypress-io/cypress,1,0.02530905446040762,0.28079470198675505,4,192.69014084507043,1,0.014084507042253518
vitaly-t/pg-promise,1,0.19246545087398245,0.6428260301419985,1,38.645161290322584,1,0.016129032258064516
matrix-org/matrix-js-sdk,0,0.2820666404257868,0.3677947192264782,7,84.1774193548387,1,0.016129032258064516
ChromeDevTools/debugger-protocol-viewer,0,0.0024665418170191386,0.0,3,16.580645161290324,1,0.016129032258064516
mongodb-js/compass,1,0.021788923474481702,0.01899770717327219,5,52.967741935483865,1,0.016129032258064516
unexpectedjs/unexpected-dom,1,0.021780909673286355,0.6870608397600686,4,12.048387096774194,1,0.016129032258064516
Adyen/adyen-salesforce-commerce-cloud,0,0.0587082230716456,0.0039190071848465066,5,3.7777777777777777,1,0.015873015873015872
v-l-m/vlm,0,0.17607229714791067,0.009585315122689123,4,34.36231884057971,1,0.007246376811594203
barchart/marketdata-api-js,0,0.15785237441409025,0.6558661878211869,2,17.322580645161292,1,0.016129032258064516
nuxeo/nuxeo-elements,0,0.1710266449533973,0.0,7,25.62857142857143,1,0.014285714285714284
APIs-guru/openapi-directory,1,0.0004149002420385165,0.0,2,38.82258064516129,1,0.016129032258064516
trezor/connect,1,0.041377826881899164,0.019820854986551062,2,84.73076923076924,1,0.038461538461538464
airbnb/lottie-web,0,0.038608317283686425,0.0,2,31.158730158730158,1,0.015873015873015872
cloudcmd/dword,1,0.21423162443868865,0.0,1,14.612903225806454,1,0.016129032258064516
frappe/frappe_io,0,0.07549391600157006,0.0,19,10.158730158730158,1,0.015873015873015872
ONSdigital/florence,0,0.07038358639259892,0.036552848433417454,6,132.7619047619048,1,0.015873015873015872
CagetteNet/cagette,1,0.14700435283033408,0.9423933173095866,5,24.0,1,0.015873015873015872
thoughtworks/tramchester,0,0.10610335220004556,0.0,2,17.50793650793651,1,0.015873015873015872
rebassjs/rebass,1,0.004754068385445237,0.17315850366371,3,31.451612903225808,1,0.016129032258064516
eweitz/ideogram,1,0.04139303184884886,0.20831630568042497,1,35.22222222222222,1,0.015873015873015872
inventaire/inventaire,0,0.059221027987655626,0.3822962988900172,1,49.492957746478865,1,0.014084507042253518
ember-intl/ember-intl,1,0.1169766046790642,0.2237745678427658,3,26.90909090909091,1,0.015151515151515154
streamr-dev/streamr-client-javascript,0,0.020198376916140667,0.6490473263675476,5,4.625,1,0.015625
BanManagement/BanManager-WebUI,1,0.006212657174281383,0.35337681750237804,3,13.375,1,0.015625
CometVisu/CometVisu,1,0.18767262830876205,0.052649717663900746,3,46.87826086956522,1,0.008695652173913044
microsoft/TypeScript-wiki,0,0.002595936794582393,0.0,10,29.211267605633804,1,0.014084507042253518
kaliber5/ember-bootstrap,0,0.1470025670710223,0.02227035808569688,4,28.234375,1,0.015625
netlify/netlify-cms,0,0.010000296744710523,0.3402869254903839,17,55.66666666666666,1,0.0196078431372549
kaltura/KalturaGeneratedAPIClientsNodeJS,1,0.4679817101455678,0.0032031282499272017,1,29.140625,1,0.015625
nwjs/npm-installer,1,0.03785488958990536,0.0,3,7.4125,0,0.0125
Financial-Times/o-ads,0,0.03370880733432093,0.5657287479529552,10,29.384615384615387,0,0.01098901098901099
jpaulm/jsfbp,1,0.02772387025228722,0.14203612479474548,5,9.515625,1,0.015625
cedx/gulp-david,0,0.18557336621454995,0.4641638225255973,1,11.859375,1,0.015625
terser/terser,1,0.014422643211547138,0.0617824608944968,5,29.98947368421053,1,0.010526315789473684
ofrohn/d3-celestial,0,0.039226583981746915,0.0,1,7.15625,1,0.015625
facebook/react-native,0,0.14980824009274318,0.06241721778425523,216,316.515625,1,0.015625
konvajs/konva,1,0.22264074406745285,0.0,4,29.887755102040817,1,0.010204081632653059
ckeditor/ckeditor5-engine,1,0.2574418078651575,0.7690528649432758,7,88.32857142857141,1,0.014285714285714284
phetsims/projectile-motion,0,0.03284963436928702,0.0,4,21.90625,1,0.015625
cozy/cozy-ui,1,0.08565824526479113,0.30295832433599656,7,47.578125,1,0.015625
phetsims/bending-light,0,0.18167393891312966,0.0,3,21.03125,1,0.015625
sweetalert2/sweetalert2,0,0.10405293631100082,0.6407876583469209,2,33.573529411764696,1,0.014705882352941175
hijiangtao/hijiangtao.github.io,1,0.11121599888119713,0.0,2,6.515625,1,0.015625
zrrrzzt/osanywhereweather,1,0.059322033898305086,0.0,2,7.34375,1,0.015625
willianjusten/willianjusten.com.br,0,0.0023745612223828204,0.0,2,25.415384615384607,0,0.015384615384615384
Roll20/roll20-api-scripts,0,0.061646880005856684,0.0,21,53.3125,1,0.015625
qubyte/fetch-ponyfill,0,0.0016873568759792695,0.8552631578947368,2,7.938461538461539,1,0.015384615384615384
appium/appium-support,1,0.17846153846153845,0.4931543624161074,7,6.1875,1,0.015625
bookbrainz/bookbrainz-site,1,0.07534304234363162,0.08114035087719297,6,54.10606060606061,1,0.015151515151515154
freeCodeCamp/freeCodeCamp,1,0.0025387710548165523,0.0975802079739786,1141,330.29487179487177,1,0.01282051282051282
namics/generator-nitro,1,0.05396076221337748,0.22200074747726425,1,27.924242424242426,1,0.015151515151515154
heroku/cli,0,0.01645980762894039,0.5474022821073076,5,113.4,1,0.015384615384615384
hexojs/hexo-util,1,0.03814852492370295,0.5884265279583876,5,6.215384615384616,1,0.015384615384615384
google/shaka-player,0,0.2947150558336542,0.46240734204024,5,56.6,1,0.015384615384615384
fastmail/overture,1,0.25935349037959154,0.0,1,16.03030303030303,1,0.010101010101010102
Flexberry/ember-flexberry,1,0.3021160396567144,0.0,11,88.77049180327869,1,0.016393442622950817
rancher/ui,0,0.033105824518281174,0.0,3,160.16923076923078,1,0.015384615384615384
lucienimmink/WinMusicDB2,0,0.004747850635185423,0.0,1,5.9692307692307685,0,0.015384615384615384
mapseed/platform,1,0.024651389566065333,0.01831889837373045,10,63.30392156862745,1,0.00980392156862745
gulp-elm/gulp-elm,0,0.008706467661691544,0.26348547717842324,3,2.4923076923076923,0,0.015384615384615384
nwjs/website,0,0.0018584070796460175,0.0,2,5.446153846153847,0,0.015384615384615384
irislib/iris-lib,1,0.13305230797894638,0.022410244683283783,1,12.230769230769232,1,0.015384615384615384
Gomasy/portfolio,1,0.018018018018018014,0.0,2,8.461538461538463,0,0.015384615384615384
aurelia/framework,1,0.035444203327415005,0.1352354442124797,8,12.138461538461538,1,0.015384615384615384
exceljs/exceljs,0,0.044756868309041666,0.3662518778876953,14,23.8,1,0.015384615384615384
volumio/Volumio2,1,0.054854213393143225,0.0007764577995185961,6,5.837748344370861,1,0.0016556291390728475
glayzzle/php-parser,1,0.06042113917690585,0.3113350891410049,2,22.046153846153846,1,0.015384615384615384
appium/appium-chromedriver,1,0.254646105179913,0.5402144772117963,5,5.953846153846153,1,0.015384615384615384
stylelint/stylelint,0,0.03279698321840117,0.06058719042855101,10,72.38461538461539,1,0.015384615384615384
react-materialize/react-materialize,0,0.0350569415122952,0.2978723404255319,3,27.169230769230772,1,0.015384615384615384
cljsjs/packages,1,0.014902440887770471,0.0,109,77.66153846153846,0,0.015384615384615384
chromium/hterm,0,0.3167969192434024,0.3560382916053019,4,7.673267326732672,1,0.0099009900990099
SlovakNationalGallery/webumenia.sk,1,0.18026960346122212,0.0,4,35.458333333333336,1,0.02083333333333333
cycle263/blogs,0,0.028356411800120412,0.0,2,50.56923076923078,0,0.015384615384615384
wikimedia/mediawiki-extensions-Cargo,0,0.1718120527345975,0.0,3,21.0,1,0.015151515151515154
SAP/karma-ui5,1,0.007898331254825109,0.3462603878116344,4,3.272727272727273,1,0.015151515151515154
rapidpro/rapidpro,1,0.15244876763636328,0.0719286963795065,4,263.0151515151515,1,0.015151515151515154
w3c/spec-generator,1,0.04234527687296417,0.2920792079207921,4,5.53030303030303,1,0.015151515151515154
ccnmtl/tobaccocessation,1,0.11854263068007648,0.0,6,23.1015625,1,0.0078125
avajs/ava,0,0.03191657950619632,0.0,18,25.65151515151515,1,0.015151515151515154
flowtype/flow-bin,1,0.07627118644067797,0.0,9,3.9230769230769234,1,0.015384615384615384
spencermountain/wtf_wikipedia,0,0.06758751868121915,0.0,3,18.51515151515152,1,0.015151515151515154
pantheon-systems/documentation,0,0.025585970434489347,0.0,11,215.65151515151518,1,0.015151515151515154
congrea/virtualclass,0,0.17883081502253872,0.0,7,81.43939393939394,1,0.015151515151515154
evt-project/evt-viewer,1,0.2319463683646533,0.0009320243569031938,5,26.37878787878788,1,0.015151515151515154
odf/webGavrog,0,0.0007914397872609851,0.02430939226519337,1,42.93939393939394,1,0.015151515151515154
shadowsocks/shadowsocks-manager,0,0.03473655101997405,0.0,4,35.43939393939394,1,0.015151515151515154
thabz/Kalliope,1,0.0022239865105681145,0.026855284060821542,1,38.862068965517246,1,0.004310344827586207
jsfront/month,1,0.0,0.0,8,37.27272727272727,1,0.015151515151515154
alan-wu/ZincJS,0,0.03613342491115956,0.09771163835462586,2,4.2727272727272725,1,0.015151515151515154
babel/website,0,0.003736248529717014,0.0,82,47.5,1,0.015151515151515154
johman10/JusTab,0,0.002327195525252113,0.058912386706948636,3,17.742424242424242,0,0.015151515151515154
nhoizey/nicolas-hoizey.com,0,0.0048781001748951685,0.0,1,47.81818181818182,1,0.015151515151515154
cla-assistant/cla-assistant,0,0.02970473670125777,0.4926593459059441,5,18.60606060606061,1,0.015151515151515154
PlayFab/NodeSDK,0,0.2001099908340972,0.0,4,4.045454545454546,1,0.015151515151515154
appknox/irene,1,0.023098244533415458,0.0,3,61.86363636363637,1,0.015151515151515154
KillerCodeMonkey/ng-quill,1,0.004023759340869897,0.5360576923076923,2,6.363636363636362,1,0.015151515151515154
ccnmtl/footprints,1,0.0496267390566678,0.0,5,57.36764705882353,1,0.014705882352941175
mermaid-js/mermaid,1,0.081890942217595,0.40611574425069497,17,34.68181818181818,1,0.015151515151515154
tilosradio/web2-frontend,1,0.026375677181582003,0.4547807551766138,3,23.5,1,0.0125
xwiki-labs/cryptpad,0,0.06308972474477982,0.0,2,136.5,1,0.015151515151515154
phetsims/capacitor-lab-basics,0,0.11070648215586308,0.0,6,25.74242424242424,1,0.015151515151515154
lhncbc/lforms,0,0.12496921940408764,0.10384647756922817,3,28.58208955223881,1,0.01492537313432836
StraboSpot/strabo-mobile,0,0.3413599841285587,0.4661904567533369,3,31.75757575757576,1,0.015151515151515154
timbru31/quickjira,1,0.002304426925409339,0.0,3,7.537313432835821,1,0.01492537313432836
phetsims/charges-and-fields,0,0.11299976059372754,0.0,5,20.58208955223881,1,0.01492537313432836
webkom/lego-webapp,0,0.05172180958811614,0.06301413332682403,13,59.04411764705882,1,0.014705882352941175
BranchMetrics/web-branch-deep-linking-attribution,0,0.11239886289088126,0.35714824594492645,8,46.119402985074636,1,0.01492537313432836
netlify/cli,0,0.02136804190085089,0.0,5,24.402985074626866,1,0.01492537313432836
leancloud/docs,1,0.22072630746005645,0.12539093041438626,21,102.89552238805972,1,0.01492537313432836
openwrt/luci,0,0.2773941035494987,0.0,8,94.05479452054794,1,0.00684931506849315
TryGhost/gscan,0,0.04313890054553085,0.4375113698380935,7,7.776119402985074,1,0.01492537313432836
SAP/grunt-openui5,1,0.06826446280991735,0.2872340425531915,3,3.044776119402985,1,0.01492537313432836
SAP/connect-openui5,1,0.061738002594033725,0.6531791907514449,3,2.3582089552238807,1,0.01492537313432836
SAP/less-openui5,1,0.09009334537789823,0.1646541022457962,3,3.08955223880597,1,0.01492537313432836
date-fns/date-fns,1,0.09297445587006288,0.2774366716993793,20,20.970149253731343,1,0.01492537313432836
tavikukko/Chrome-SP-Editor,0,0.2737456560383069,0.0,1,6.746268656716418,0,0.01492537313432836
chrisguttandin/worker-timers,1,0.0008543638275499473,0.1848906560636183,2,34.671641791044784,1,0.01492537313432836
NCI-GDC/portal-ui,1,0.018793228977065892,0.002908206886426641,8,46.52238805970149,1,0.01492537313432836
Geoportail-Luxembourg/geoportailv3,1,0.19444690985473806,0.0,5,57.91044776119403,1,0.01492537313432836
ChainSafe/web3.js,0,0.11253667343714738,0.6286161394011166,7,44.56716417910448,1,0.01492537313432836
ericmandel/js9,0,0.18931546625796866,0.001483005747534237,1,42.911764705882355,1,0.014705882352941175
jeffpar/pcjs.v1,0,0.28024090226126425,0.0,1,66.41791044776119,1,0.01492537313432836
ipfs-shipyard/ipfs-webui,0,0.0038390137519600603,0.045700803914715135,10,15.941176470588234,1,0.014705882352941175
ember-cli/ember-cli-htmlbars,0,0.04743276283618582,0.5999382143960457,3,11.529411764705882,1,0.014705882352941175
Kloudless/file-picker,0,0.09224089410629573,0.0,7,7.955882352941178,1,0.014705882352941175
openstax/tutor-js,1,0.021529013573397537,0.16951291326659376,4,223.5857142857143,1,0.014285714285714284
bkimminich/juice-shop,1,0.05058601051080766,0.2298518889314213,2,196.80882352941174,1,0.014705882352941175
semantic-release/semantic-release,1,0.06921155904388156,0.0,6,14.406779661016948,0,0.01694915254237288
AmauriC/tarteaucitron.js,0,0.041220238095238095,0.0,9,9.573529411764708,1,0.014705882352941175
nextcloud/ocsms,0,0.04665350222350656,0.0,4,11.5,1,0.014705882352941175
noobaa/noobaa-core,1,0.12967662623395398,0.06291333944721557,9,155.80882352941177,1,0.014705882352941175
concur/developer.concur.com,0,0.025748394205072904,0.0,22,108.14705882352942,1,0.014705882352941175
ilios/frontend,0,0.0047476171540806605,0.0,6,138.16176470588235,1,0.014705882352941175
datastax/nodejs-driver,1,0.20967062818336166,0.5938135235684424,3,17.158536585365855,1,0.012195121951219513
remy/remysharp.com,0,0.013298408220834172,0.0,1,23.838235294117645,0,0.014705882352941175
joyent/sdc-headnode,0,0.27036828968234217,0.006472974585371674,10,28.017543859649123,1,0.008771929824561403
odota/core,1,0.05033970702061176,0.04618729849291445,4,96.23170731707316,1,0.012195121951219513
joyent/sdcadm,0,0.12803561197055846,0.0,3,14.773333333333332,1,0.013333333333333334
phetsims/energy-forms-and-changes,0,0.1574291009546456,0.0,4,31.205882352941174,1,0.014705882352941175
alephdata/aleph,0,0.23491021173948004,0.0,4,108.21739130434784,1,0.014492753623188406
cozy-labs/cozy-desktop,1,0.07090677179962894,0.5911185895091082,5,75.76811594202898,1,0.014492753623188406
joyent/sdc-manta,0,0.1688807960607304,0.0,9,2.617647058823529,1,0.014705882352941175
JedWatson/react-select,0,0.06097294938917976,0.022114490636206668,26,50.014705882352935,1,0.014705882352941175
igvteam/igv.js,1,0.14930314361301192,0.1377155278889383,2,60.529411764705884,1,0.014705882352941175
d0evi1/d0evi1.github.io,0,0.022696891265394356,0.0,1,22.81,1,0.01
ioBroker/ioBroker.javascript,1,0.11354459373302793,0.030344919845711363,7,16.757142857142856,1,0.014285714285714284
ioBroker/ioBroker.admin,1,0.07666410308728203,0.0,5,28.514285714285716,1,0.014285714285714284
wikimedia/mediawiki-extensions-CodeMirror,0,0.07601129829516796,0.009897696082508524,7,8.782608695652174,1,0.014492753623188406
mui-org/material-ui,0,0.0481786133960047,0.04782608695652174,139,203.0,1,0.014492753623188406
framework7io/framework7-website,0,0.02144234863856116,0.0,5,20.130434782608692,0,0.014492753623188406
griffithlab/civic-client,0,0.016277036631674485,0.049731308048333485,1,52.76811594202898,1,0.014492753623188406
auth0/lock,1,0.036496586533794936,0.31385825051872884,6,51.71666666666667,1,0.016666666666666666
wikimedia/mediawiki-extensions-Graph,0,0.04432363795087497,0.012373225152129816,5,10.638888888888891,1,0.013888888888888888
ska-sa/katgui,0,0.01976065477549157,0.0,6,34.231884057971016,0,0.014492753623188406
aredotna/ervell,1,0.10846284038049923,0.0020866596927820295,2,114.20289855072464,1,0.014492753623188406
amark/gun,1,0.0861886456069976,0.4576495792565762,4,29.297297297297302,1,0.013513513513513514
kkapsner/CanvasBlocker,0,0.007431853680657027,0.0,1,12.7,1,0.014285714285714284
yjs/yjs,0,0.2825415945193104,0.0,1,17.428571428571427,1,0.014285714285714284
tutao/tutanota,0,0.10160832405948483,0.0,6,62.843373493975896,1,0.012048192771084338
GameDistribution/GD-HTML5,0,0.047713181777338486,0.0,2,11.043478260869565,1,0.014492753623188406
ioBroker/ioBroker.js-controller,1,0.0348671316933983,0.03181460048360366,4,46.228571428571435,1,0.014285714285714284
ushahidi/platform-client,1,0.05481092533738658,0.2726597325408618,6,59.68571428571428,1,0.014285714285714284
ioBroker/ioBroker.hm-rpc,1,0.006074555679472272,0.00047174495977753497,5,7.3428571428571425,1,0.014285714285714284
kenrick95/twinkle,1,0.10740852216536956,0.0,6,19.427272727272726,0,0.00909090909090909
gaearon/react-hot-loader,1,0.04905010922089098,0.4880464480874317,6,27.217391304347824,1,0.014492753623188406
SignalK/signalk-server,1,0.0953421995506164,0.060477594144338086,2,20.876712328767127,1,0.0136986301369863
SVG-Edit/svgedit,1,0.19861932500333496,0.017201920711818367,5,20.51851851851852,1,0.007407407407407408
ONRR/doi-extractives-data,0,0.06733374516052086,0.002495632642874969,8,176.3606557377049,1,0.016393442622950817
ctrlo/GADS,1,0.06598583980946929,0.0,2,58.47142857142857,1,0.014285714285714284
Munter/hyperlink,1,0.018943380340980847,0.7434750186428039,2,5.594202898550725,0,0.014492753623188406
noahsark769/noahgilmore.com,0,0.0014522308738104067,0.0,1,6.4,0,0.014285714285714284
linagora/openpaas-esn,0,0.04663853965696355,0.6253318425145699,29,163.87012987012986,1,0.012987012987012988
fent/node-ytdl-core,0,0.04931284481151218,0.024288066246108204,1,8.702127659574469,1,0.010638297872340424
silverwind/oui,0,0.0003505205229766203,0.0,1,12.442857142857143,1,0.014285714285714284
epochtalk/epochtalk,1,0.13107255520504732,0.0020946795140343527,3,51.42105263157895,0,0.013157894736842105
binary-com/binary-static,0,0.015609496810772503,0.05312608380363842,16,586.4166666666666,1,0.02083333333333333
feross/simple-peer,1,0.039428959891230464,0.0,3,14.2,1,0.014285714285714284
alphagov/govuk-prototype-kit,1,0.14322564003353325,0.07629054362722705,12,22.6,1,0.013333333333333334
Hacker0x01/react-datepicker,1,0.009611857069484187,0.6943018480492813,34,22.056338028169016,1,0.014084507042253518
mjeanroy/jasmine-utils,1,0.513759735662025,0.7175186674325099,2,20.267605633802816,1,0.014084507042253518
wikimedia/mediawiki-extensions-Citoid,0,0.04422426292895119,0.6222826086956522,4,14.380281690140846,1,0.014084507042253518
lamassu/lamassu-machine,0,0.13753619695334304,0.057342352171066986,3,22.859154929577464,1,0.014084507042253518
aarongustafson/aaron-gustafson.com,1,0.023543652770216264,0.0,1,18.42105263157895,0,0.02631578947368421
guyellis/http-status-check,1,0.03150259067357513,0.5869120654396728,2,6.056338028169013,1,0.014084507042253518
tidepool-org/uploader,1,0.08755612572161643,0.2871216528119195,5,116.26760563380282,1,0.014084507042253518
WPGlobus/WPGlobus,0,0.2918893889421437,0.0,2,42.625,1,0.013888888888888888
apostrophecms/apostrophe-workflow,1,0.09528065784769396,0.3738051978829292,2,11.366197183098592,1,0.014084507042253518
kbase/narrative,1,0.16241385021083607,0.06799475886984951,7,107.8314606741573,1,0.011235955056179777
ipfs/js-ipfs,1,0.042512549420283416,0.4967105263157895,9,79.25,1,0.013888888888888888
sqlpad/sqlpad,1,0.03654980560396836,0.20042927228127555,1,17.78082191780822,1,0.0136986301369863
phetsims/fluid-pressure-and-flow,0,0.20156618751340916,0.0,5,18.346153846153847,1,0.01282051282051282
camptocamp/ngeo,0,0.3352310842777954,0.09408368825821037,10,138.12820512820514,1,0.01282051282051282
nightscout/cgm-remote-monitor,1,0.032350878889721706,0.0532454160231278,9,69.88607594936707,1,0.012658227848101266
PrairieLearn/PrairieLearn,1,0.10312798042766114,0.15552595342154105,4,60.38888888888889,1,0.013888888888888888
phetsims/circuit-construction-kit-common,0,0.29990082644628097,0.0,1,42.805555555555564,1,0.013888888888888888
ezpaarse-project/ezpaarse-platforms,1,0.16475728155339806,0.006345018218369142,7,22.95833333333333,0,0.013888888888888888
isaacphysics/isaac-app,0,0.18817700518105376,0.0,6,62.859154929577464,1,0.014084507042253518
inventaire/inventaire-client,0,0.05603303188744025,0.0,1,64.27777777777777,1,0.013888888888888888
ReactTraining/react-router,1,0.03866092061707576,0.32542919472635873,10,63.20833333333334,1,0.013888888888888888
eclipsesource/tabris-js,1,0.035467762238729585,0.6113000956734347,5,37.055555555555564,1,0.013888888888888888
enketo/enketo-express,1,0.051828969304697464,0.36308449548810495,1,19.041666666666668,1,0.013888888888888888
playcanvas/engine,0,0.2003111934006137,0.18195327665841088,8,82.5631067961165,1,0.009708737864077669
keenwon/jqPaginator,0,0.002982990606752983,0.2794496990541703,3,6.777777777777778,1,0.013888888888888888
tinymce/tinymce-dist,0,0.040473441574693805,0.0,3,1.9444444444444444,1,0.013888888888888888
zooniverse/Panoptes-Front-End,1,0.009614537250823977,0.3647117847429431,14,102.97222222222223,1,0.013888888888888888
AtomLinter/linter-coffeelint,0,0.002581311306143521,0.3415977961432507,5,7.958333333333332,0,0.013888888888888888
codevise/pageflow,1,0.1177137259592111,0.24184176428943535,2,54.22222222222222,1,0.013888888888888888
swagger-api/swagger-editor,0,0.022188416820601974,0.5871976133341981,5,44.361111111111114,1,0.013888888888888888
kazupon/vue-i18n,0,0.007552774115666248,0.2669753086419753,3,17.73611111111111,1,0.013888888888888888
josdejong/workerpool,1,0.035603821568492684,0.5854159534406025,4,3.75,1,0.013888888888888888
night/betterttv,1,0.0073802988716071966,0.0,6,25.58426966292135,1,0.011235955056179777
brownplt/code.pyret.org,1,0.0819804162604383,0.018053016453382083,5,26.79166666666667,1,0.013888888888888888
marklogic/node-client-api,0,0.06660316369712206,0.587555488676548,3,20.211267605633804,1,0.014084507042253518
skyhacker2/skyhacker2.github.com,0,0.06425711597785898,0.0,2,10.8,0,0.01
netlify/staticgen,0,0.001831896551724138,0.0,151,14.794520547945206,1,0.0136986301369863
ProjectMirador/mirador,1,0.06719418033309936,0.4735256710623201,8,64.32876712328768,1,0.0136986301369863
nasa-gibs/worldview,1,0.0421322614030088,0.049698085735086286,8,80.74757281553399,1,0.009708737864077669
wikimedia/restbase,0,0.05289022450061871,0.4843549501529957,3,44.430555555555564,1,0.013888888888888888
marekdedic/imagelightbox,1,0.007712082262210797,0.09805924412665984,5,9.493150684931509,1,0.0136986301369863
electerious/Ackee,1,0.01361587879950139,0.0,1,12.63013698630137,1,0.0136986301369863
avalanche-canada/ac-web,0,0.011142991903152268,0.021077831845741496,4,67.29885057471265,0,0.011494252873563218
sneakypete81/updatescanner,1,0.10035029878425716,0.4213374565133359,2,18.654545454545453,1,0.01818181818181818
jean-emmanuel/open-stage-control,1,0.035749658067254636,0.0,2,61.835616438356155,1,0.0136986301369863
cornerstonejs/cornerstoneTools,0,0.10636174536185357,0.16556519560246813,5,40.98630136986301,1,0.0136986301369863
NorthwoodsSoftware/GoJS,0,0.1451903980467005,0.0,2,3.6438356164383565,1,0.0136986301369863
jwplayer/jwplayer,1,0.0945117582435079,0.3272344051302749,16,99.43298969072167,1,0.010309278350515464
h5p/h5p-course-presentation,0,0.04450144992192728,0.0,7,17.825581395348834,1,0.011627906976744186
overleaf/translations,0,0.0010577533319229956,0.3674418604651163,1,11.5,1,0.013513513513513514
oskariorg/oskari-docs,0,0.053120764216097585,0.0,7,17.368421052631582,1,0.013157894736842105
zrrrzzt/html-validator,1,0.000170590242238144,0.0,2,5.972602739726027,1,0.0136986301369863
Codeinwp/tweet-old-post,1,0.1653613351124519,0.0,8,22.202702702702698,1,0.013513513513513514
egy186/icojs,1,0.01223744292237443,0.3772189349112426,2,4.135135135135135,1,0.013513513513513514
MetaSolutionsAB/entrystore.js,0,0.37370804784577866,0.0,4,7.087378640776699,1,0.009708737864077669
yasuyuky/transient-emacs,1,0.007624493685966165,0.3306342780026991,3,9.148648648648651,1,0.013513513513513514
jshttp/statuses,1,0.07019438444924406,0.3159420289855073,1,3.216216216216216,1,0.013513513513513514
bpmn-io/bpmn-js,1,0.08532305611209658,0.6068701252819524,4,26.202702702702698,1,0.013513513513513514
postmanlabs/newman,1,0.06280331144733085,0.5936981757877281,7,51.3918918918919,1,0.013513513513513514
phetsims/griddle,0,0.3109369167599851,0.0,7,5.986486486486488,1,0.013513513513513514
appium/appium-adb,1,0.19936272821219428,0.5054744525547445,9,13.54054054054054,1,0.013513513513513514
ripple/xrpl-dev-portal,0,0.01525406969950292,0.0,3,43.74324324324325,1,0.013513513513513514
phetsims/arithmetic,0,0.11103351955307264,0.0,5,11.729729729729732,1,0.013513513513513514
TerriaJS/terriajs,1,0.06704216751930672,0.2397283796440837,8,167.88,1,0.013333333333333334
signalapp/Signal-Desktop,0,0.040211122895399715,0.04573280022059837,3,68.01315789473685,1,0.013157894736842105
emberjs/ember-qunit,1,0.06479973949853468,0.1805259417199716,5,13.310810810810812,1,0.013513513513513514
framework7io/framework7,1,0.027992723951031872,0.0,1,71.88,1,0.013333333333333334
